_id,errorCode,errorType,errorSeverity,log,moduleId,businessArea,technicalArea,tool,partnerSystem,thirdParty,messages[0].language,messages[1].language,messages[0].template,messages[1].template,devMessage,helpLink,videoLink,createdBy,createdAt,isDelete,isActive,createdIp,updatedIp,updatedAt,updatedBy
692979f3e09336d9bac10370,ERR.DOC2DATA.EXTRACT.VALIDATE.NOT_FOUND.HTTP_400.SEV_WARN,Business,MEDIUM,true,691f95b45cab830ebba7b101,AI Document Processing,EXTRACT,AI Extraction Service,,null,en,te,Could not identify the document category. Please select manually.,డాక్యుమెంట్ కేటగిరీని గుర్తించలేకపోయాము. దయచేసి చేతితో ఎంచుకోండి.,Category not found.,https://example.com/,https://example.com/,68ee46b5d4c7a020fdf3a87c,2025-11-28T10:31:15.960Z,false,true,,,,
69297c1fe09336d9bac1037c,ERR.DOC2DATA.EXTRACT.QUOTA.EXCEEDED,Business,HIGH,true,691f95b45cab830ebba7b101,AI Document Processing,EXTRACT,AI Extraction Service,Microsoft,Azure OpenAI,en,te,AI processing quota exceeded. Please try again later.,AI ప్రాసెసింగ్ కోటా మించిపోయింది. దయచేసి తర్వాత ప్రయత్నించండి.,Quota exceeded,https://example.com/,https://example.com/,68ee46b5d4c7a020fdf3a87c,2025-11-28T10:40:31.315Z,false,true,,,,
69297d1fe09336d9bac10398,ERR.DOC2DATA.MASTERDATA.DUPLICATE.CONFLICT,Business,MEDIUM,true,691f95b45cab830ebba7b101,Master Data,MASTERDATA,Master Data API,MongoDB,MongoDB Atlas,en,te,A record with this value already exists.,ఈ విలువతో రికార్డ్ ఇప్పటికే ఉంది.,Duplicate master data record conflict,https://example.com/,https://example.com/,68ee46b5d4c7a020fdf3a87c,2025-11-28T10:44:47.245Z,false,true,,,,
6929a493185cfbe5d151fe21,ERR.ICP.RAG.RETRIEVAL.EMPTY,Business,MEDIUM,false,691f952a5cab830ebba7b100,RAGSystem,RAGRetrieval,exceptions.py,MongoDB,MongoDB Atlas,en,te,No relevant documents found.,సంబంధిత పత్రాలు కనుగొనబడలేదు.,RAG retrieval found no results,https://example.com/,https://example.com/,68ee46b5d4c7a020fdf3a87c,2025-11-28T13:33:07.986Z,false,true,,,,
6929a642185cfbe5d151fe2b,ERR.ICP.AUTH.TOKEN.EXPIRED,Business,MEDIUM,false,691f952a5cab830ebba7b100,Authentication,TokenService,exceptions.py,,null,en,te,Authentication token has expired.,ఆథెంటికేషన్ టోకెన్ గడువు ముగిసింది.,Expired token. Re-authentication required.,https://example.com/,https://example.com/,68ee46b5d4c7a020fdf3a87c,2025-11-28T13:40:18.589Z,false,true,,,,
692ac8a7e5b778fc0f876604,ERR.HTTP.429.RATE_LIMIT,System,MEDIUM,true,,,,,,,en,,Too many requests. Please slow down.,,,,,68ee46b5d4c7a020fdf3a87c,2025-11-29T10:19:19.539Z,false,true,,,,
692ac8a7e5b778fc0f876607,ERR.HTTP.502.BAD_GATEWAY,System,CRITICAL,true,,,,,,,en,,The server received an invalid response from another service.,,,,,68ee46b5d4c7a020fdf3a87c,2025-11-29T10:19:19.561Z,false,true,,,,
692ac8a7e5b778fc0f876609,ERR.HTTP.504.GATEWAY_TIMEOUT,System,CRITICAL,true,,,,,,,en,,A dependent service took too long to respond.,,,,,68ee46b5d4c7a020fdf3a87c,2025-11-29T10:19:19.574Z,false,true,,,,
692ac8a7e5b778fc0f87660e,ERR.DB.POOL_EXHAUSTED,System,HIGH,true,,,,,,,en,,No database connections are available.,,,,,68ee46b5d4c7a020fdf3a87c,2025-11-29T10:19:19.607Z,false,true,,,,
692ac8a7e5b778fc0f876613,ERR.DB.SYNTAX_ERROR,System,HIGH,true,,,,,,,en,,The system tried to run an invalid database query.,,,,,68ee46b5d4c7a020fdf3a87c,2025-11-29T10:19:19.640Z,false,true,,,,
692ac8a8e5b778fc0f876616,ERR.DB.RECORD_NOT_FOUND,System,HIGH,true,,,,,,,en,,The requested data record does not exist.,,,,,68ee46b5d4c7a020fdf3a87c,2025-11-29T10:19:20.490Z,false,true,,,,
692ac8a8e5b778fc0f876618,ERR.DB.DEADLOCK,System,HIGH,true,,,,,,,en,,Database operations conflicted and were stopped.,,,,,68ee46b5d4c7a020fdf3a87c,2025-11-29T10:19:20.503Z,false,true,,,,
692ac8a8e5b778fc0f876622,ERR.SYSTEM.INSUFFICIENT_PERMISSIONS,System,CRITICAL,true,,,,,,,en,,An unexpected error occurred.,,,,,68ee46b5d4c7a020fdf3a87c,2025-11-29T10:19:20.573Z,false,true,,,,
692ac8a8e5b778fc0f876623,ERR.SYSTEM.OUT_OF_MEMORY,System,CRITICAL,true,,,,,,,en,,The system ran out of memory.,,,,,68ee46b5d4c7a020fdf3a87c,2025-11-29T10:19:20.579Z,false,true,,,,
692ac8a8e5b778fc0f876627,ERR.SYSTEM.DNS_FAILED,System,CRITICAL,true,,,,,,,en,,The server name could not be resolved.,,,,,68ee46b5d4c7a020fdf3a87c,2025-11-29T10:19:20.607Z,false,true,,,,
692ac8a9e5b778fc0f876633,ERR.BUSINESS.REQUIRED_FIELD_MISSING,Business,MEDIUM,true,,,,,,,en,,A required field has not been provided.,,,,,68ee46b5d4c7a020fdf3a87c,2025-11-29T10:19:21.522Z,false,true,,,,
692ac8aae5b778fc0f87664d,ERR.FK.NOT_FOUND,Business,HIGH,true,,,,,,,en,,{fieldName} not found in {collectionName} collection,,,,,68ee46b5d4c7a020fdf3a87c,2025-11-29T10:19:22.525Z,false,true,,,,
692ad430e5b778fc0f8766bb,ERR.CORE.UNIT.UPDATE.CIRCULAR_HIERARCHY,Business,HIGH,true,691f09e9cbf64adcc11754d2,Organization Management,Unit Service,,,,en,,Circular hierarchy detected: Unit {unitId} cannot be its own ancestor,,,,,68ee46b5d4c7a020fdf3a87c,2025-11-29T11:08:32.222Z,false,true,,,,
692ad430e5b778fc0f8766bc,ERR.CORE.UNIT.UPDATE.DUPLICATE_REFERENCE,Business,MEDIUM,true,691f09e9cbf64adcc11754d2,Organization Management,Unit Service,,,,en,,Another unit with policeReferenceId {policeReferenceId} already exists,,,,,68ee46b5d4c7a020fdf3a87c,2025-11-29T11:08:32.229Z,false,true,,,,
692ad430e5b778fc0f8766c0,ERR.CORE.UNIT.DELETE.HAS_PERSONNEL,Business,HIGH,true,691f09e9cbf64adcc11754d2,Organization Management,Unit Service,,,,en,,Cannot delete unit {unitId} as it has assigned personnel,,,,,68ee46b5d4c7a020fdf3a87c,2025-11-29T11:08:32.262Z,false,true,,,,
692ad430e5b778fc0f8766c2,ERR.CORE.UNIT.GET.NOT_FOUND,Business,LOW,true,691f09e9cbf64adcc11754d2,Organization Management,Unit Service,,,,en,,Unit with ID {unitId} not found,,,,,68ee46b5d4c7a020fdf3a87c,2025-11-29T11:08:32.278Z,false,true,,,,
692ad430e5b778fc0f8766c9,ERR.CORE.UNIT_TYPE.CREATE.DUPLICATE_NAME,Business,MEDIUM,true,691f09e9cbf64adcc11754d2,Organization Management,Unit Type Service,,,,en,,Unit type with name {name} already exists,,,,,68ee46b5d4c7a020fdf3a87c,2025-11-29T11:08:32.508Z,false,true,,,,
692ad430e5b778fc0f8766cc,ERR.CORE.UNIT_TYPE.UPDATE.FAILED,System,HIGH,true,691f09e9cbf64adcc11754d2,Organization Management,Unit Type Service,,,,en,,Failed to update unit type {unitTypeId}: {errorMessage},,,,,68ee46b5d4c7a020fdf3a87c,2025-11-29T11:08:32.533Z,false,true,,,,
692ad431e5b778fc0f8766d9,ERR.CORE.UNIT_VILLAGE.DELETE.NOT_FOUND,Business,MEDIUM,true,691f09e9cbf64adcc11754d2,Organization Management,Unit Village Service,,,,en,,Unit-village mapping with ID {mappingId} not found,,,,,68ee46b5d4c7a020fdf3a87c,2025-11-29T11:08:33.472Z,false,true,,,,
692ad431e5b778fc0f8766da,ERR.CORE.UNIT_VILLAGE.DELETE.FAILED,System,HIGH,true,691f09e9cbf64adcc11754d2,Organization Management,Unit Village Service,,,,en,,Failed to remove village from unit: {errorMessage},,,,,68ee46b5d4c7a020fdf3a87c,2025-11-29T11:08:33.481Z,false,true,,,,
692ad431e5b778fc0f8766e1,ERR.CORE.PERSONNEL.CREATE.INVALID_RANK,Business,MEDIUM,true,691f09e9cbf64adcc11754d2,Human Resources,Personnel Service,,,,en,,Rank with ID {rankId} does not exist,,,,,68ee46b5d4c7a020fdf3a87c,2025-11-29T11:08:33.538Z,false,true,,,,
692ad432e5b778fc0f8766ed,ERR.CORE.PERSONNEL.AUTH.INVALID_CREDENTIALS,Business,MEDIUM,true,691f09e9cbf64adcc11754d2,Authentication,Personnel Service,,,,en,,Invalid credentials for user {email},,,,,68ee46b5d4c7a020fdf3a87c,2025-11-29T11:08:34.476Z,false,true,,,,
692ad432e5b778fc0f8766f4,ERR.CORE.DEPARTMENT.UPDATE.FAILED,System,HIGH,true,691f09e9cbf64adcc11754d2,Organization Management,Department Service,,,,en,,Failed to update department {departmentId}: {errorMessage},,,,,68ee46b5d4c7a020fdf3a87c,2025-11-29T11:08:34.533Z,false,true,,,,
692ad432e5b778fc0f8766f9,ERR.CORE.DEPARTMENT.DELETE.HAS_PERSONNEL,Business,HIGH,true,691f09e9cbf64adcc11754d2,Organization Management,Department Service,,,,en,,Cannot delete department {departmentId} as it has {personnelCount} assigned personnel,,,,,68ee46b5d4c7a020fdf3a87c,2025-11-29T11:08:34.576Z,false,true,,,,
692ad433e5b778fc0f876706,ERR.CORE.DISTRICT.GET.NOT_FOUND,Business,LOW,true,691f09e9cbf64adcc11754d2,Geography,District Service,,,,en,,District with ID {districtId} not found,,,,,68ee46b5d4c7a020fdf3a87c,2025-11-29T11:08:35.521Z,false,true,,,,
692ad433e5b778fc0f876709,ERR.CORE.RANK.CREATE.DUPLICATE_NAME,Business,MEDIUM,true,691f09e9cbf64adcc11754d2,Human Resources,Rank Service,,,,en,,Rank with name {name} already exists,,,,,68ee46b5d4c7a020fdf3a87c,2025-11-29T11:08:35.546Z,false,true,,,,
692ad433e5b778fc0f87670b,ERR.CORE.RANK.UPDATE.NOT_FOUND,Business,MEDIUM,true,691f09e9cbf64adcc11754d2,Human Resources,Rank Service,,,,en,,Rank with ID {rankId} not found,,,,,68ee46b5d4c7a020fdf3a87c,2025-11-29T11:08:35.565Z,false,true,,,,
692ad434e5b778fc0f876713,ERR.CORE.RANK.LIST.FAILED,System,MEDIUM,true,691f09e9cbf64adcc11754d2,Human Resources,Rank Service,,,,en,,Failed to retrieve ranks list: {errorMessage},,,,,68ee46b5d4c7a020fdf3a87c,2025-11-29T11:08:36.461Z,false,true,,,,
692ad434e5b778fc0f876714,ERR.CORE.MANDAL.CREATE.FAILED,System,HIGH,true,691f09e9cbf64adcc11754d2,Geography,Mandal Service,,,,en,,Failed to create mandal: {errorMessage},,,,,68ee46b5d4c7a020fdf3a87c,2025-11-29T11:08:36.469Z,false,true,,,,
692ad434e5b778fc0f876717,ERR.CORE.MANDAL.UPDATE.NOT_FOUND,Business,MEDIUM,true,691f09e9cbf64adcc11754d2,Geography,Mandal Service,,,,en,,Mandal with ID {mandalId} not found,,,,,68ee46b5d4c7a020fdf3a87c,2025-11-29T11:08:36.493Z,false,true,,,,
692ad434e5b778fc0f87671b,ERR.CORE.MANDAL.DELETE.IN_USE,Business,HIGH,true,691f09e9cbf64adcc11754d2,Geography,Mandal Service,,,,en,,Cannot delete mandal {mandalId} as it has {villageCount} assigned villages,,,,,68ee46b5d4c7a020fdf3a87c,2025-11-29T11:08:36.526Z,false,true,,,,
692ad434e5b778fc0f876720,ERR.CORE.VALUESET.CREATE.DUPLICATE_KEY,Business,MEDIUM,true,691f09e9cbf64adcc11754d2,Configuration,ValueSet Service,,,,en,,Value set with key {key} already exists,,,,,68ee46b5d4c7a020fdf3a87c,2025-11-29T11:08:36.567Z,false,true,,,,
692ad436e5b778fc0f876740,ERR.CORE.NOTIFICATION.RESEND.NOT_FOUND,Business,MEDIUM,true,691f09e9cbf64adcc11754d2,Notifications,Notification Service,,,,en,,Notification with ID {notificationId} not found,,,,,68ee46b5d4c7a020fdf3a87c,2025-11-29T11:08:38.504Z,false,true,,,,
692ad436e5b778fc0f876744,ERR.CORE.NOTIFICATION.CANCEL.INVALID_STATUS,Business,MEDIUM,true,691f09e9cbf64adcc11754d2,Notifications,Notification Service,,,,en,,Cannot cancel notification {notificationId} with status {status},,,,,68ee46b5d4c7a020fdf3a87c,2025-11-29T11:08:38.540Z,false,true,,,,
692ad437e5b778fc0f876752,ERR.CORE.ERROR_MASTER.UPDATE.CODE_IMMUTABLE,Business,MEDIUM,true,691f09e9cbf64adcc11754d2,Error Management,Error Master Service,,,,en,,Error code cannot be changed after creation,,,,,68ee46b5d4c7a020fdf3a87c,2025-11-29T11:08:39.484Z,false,true,,,,
692ad437e5b778fc0f876758,ERR.CORE.ERROR_MASTER.LIST.FAILED,System,MEDIUM,true,691f09e9cbf64adcc11754d2,Error Management,Error Master Service,,,,en,,Failed to retrieve error masters list: {errorMessage},,,,,68ee46b5d4c7a020fdf3a87c,2025-11-29T11:08:39.534Z,false,true,,,,
692ad438e5b778fc0f876763,ERR.CORE.ERROR_LOG.GET.NOT_FOUND,Business,LOW,true,691f09e9cbf64adcc11754d2,Error Management,Error Log Service,,,,en,,Error log with ID {errorLogId} not found,,,,,68ee46b5d4c7a020fdf3a87c,2025-11-29T11:08:40.465Z,false,true,,,,
692ad438e5b778fc0f876766,ERR.CORE.LOG_MASTER.UPDATE.NOT_FOUND,Business,MEDIUM,true,691f09e9cbf64adcc11754d2,Logging,Log Master Service,,,,en,,Log master with ID {logMasterId} not found,,,,,68ee46b5d4c7a020fdf3a87c,2025-11-29T11:08:40.491Z,false,true,,,,
692ad438e5b778fc0f876768,ERR.CORE.LOG_MASTER.DELETE.NOT_FOUND,Business,MEDIUM,true,691f09e9cbf64adcc11754d2,Logging,Log Master Service,,,,en,,Log master with ID {logMasterId} not found,,,,,68ee46b5d4c7a020fdf3a87c,2025-11-29T11:08:40.508Z,false,true,,,,
692ad438e5b778fc0f876771,ERR.CORE.LOG_TRANSACTION.UPDATE.FAILED,System,MEDIUM,true,691f09e9cbf64adcc11754d2,Logging,Log Transaction Service,,,,en,,Failed to update log transaction {transactionId}: {errorMessage},,,,,68ee46b5d4c7a020fdf3a87c,2025-11-29T11:08:40.585Z,false,true,,,,
692ad439e5b778fc0f876778,ERR.CORE.PROMPT.CREATE.DUPLICATE,Business,MEDIUM,true,691f09e9cbf64adcc11754d2,AI/ML,Prompt Service,,,,en,,Prompt with name {name} and type {type} already exists,,,,,68ee46b5d4c7a020fdf3a87c,2025-11-29T11:08:41.475Z,false,true,,,,
692ad439e5b778fc0f876779,ERR.CORE.PROMPT.CREATE.INVALID_CREATOR,Business,MEDIUM,true,691f09e9cbf64adcc11754d2,AI/ML,Prompt Service,,,,en,,Creator with ID {createdBy} does not exist,,,,,68ee46b5d4c7a020fdf3a87c,2025-11-29T11:08:41.483Z,false,true,,,,
692ad439e5b778fc0f87677c,ERR.CORE.PROMPT.UPDATE.DUPLICATE,Business,MEDIUM,true,691f09e9cbf64adcc11754d2,AI/ML,Prompt Service,,,,en,,Another prompt with name {name} and type {type} already exists,,,,,68ee46b5d4c7a020fdf3a87c,2025-11-29T11:08:41.509Z,false,true,,,,
692ad439e5b778fc0f876780,ERR.CORE.PROMPT.GET.NOT_FOUND,Business,LOW,true,691f09e9cbf64adcc11754d2,AI/ML,Prompt Service,,,,en,,Prompt with ID {promptId} not found,,,,,68ee46b5d4c7a020fdf3a87c,2025-11-29T11:08:41.544Z,false,true,,,,
692ad43ae5b778fc0f87678b,ERR.CORE.PROMPT_EXEC.GET.NOT_FOUND,Business,LOW,true,691f09e9cbf64adcc11754d2,AI/ML,Prompt Execution Service,,,,en,,Prompt execution with ID {executionId} not found,,,,,68ee46b5d4c7a020fdf3a87c,2025-11-29T11:08:42.483Z,false,true,,,,
692ad43ae5b778fc0f876791,ERR.CORE.MODULE.CREATE.DUPLICATE_NAME,Business,MEDIUM,true,691f09e9cbf64adcc11754d2,Access Control,Module Service,,,,en,,Module with name {name} already exists,,,,,68ee46b5d4c7a020fdf3a87c,2025-11-29T11:08:42.533Z,false,true,,,,
692ad43be5b778fc0f8767a4,ERR.CORE.JOB.UPDATE.DUPLICATE_SHORT_CODE,Business,MEDIUM,true,691f09e9cbf64adcc11754d2,Access Control,Job Service,,,,en,,Another job with short code {shortCode} already exists,,,,,68ee46b5d4c7a020fdf3a87c,2025-11-29T11:08:43.531Z,false,true,,,,
692ad43ce5b778fc0f8767c1,ERR.CORE.PERMISSION.DELETE.NOT_FOUND,Business,MEDIUM,true,691f09e9cbf64adcc11754d2,Access Control,Permission Service,,,,en,,Permission with ID {permissionId} not found,,,,,68ee46b5d4c7a020fdf3a87c,2025-11-29T11:08:44.611Z,false,true,,,,
692884f01ce634d8fde562ec,ERR.91CRPC.SERVICE.MASTER.READ.DB_ERROR,System,HIGH,true,691e06beea8033468e05f4f3,ServiceManagement,Database,service_master_service.py,,MongoDB,en,,Failed to retrieve service master. Database query encountered an error. Please try again later or contact support.,,"DatabaseOperationError: READ operation failed in MongoDB collection 'service_master'. Error details: {details}. Check MongoDB connection, query syntax, and database logs.",,,68ee46b5d4c7a020fdf3a87c,2025-11-27T17:05:52.444Z,false,true,,,,
692884f01ce634d8fde562ef,ERR.91CRPC.SERVICE.MASTER.UPDATE.DB_ERROR,System,HIGH,true,691e06beea8033468e05f4f3,ServiceManagement,Database,service_master_service.py,,MongoDB,en,,Failed to update service master. Database operation encountered an error. Please try again later or contact support.,,"DatabaseOperationError: UPDATE operation failed in MongoDB collection 'service_master' for service ID '{serviceId}'. Error details: {details}. Check MongoDB connection, update query, and database logs.",,,68ee46b5d4c7a020fdf3a87c,2025-11-27T17:05:52.471Z,false,true,,,,
692884f01ce634d8fde562f7,ERR.91CRPC.AUTH.TOKEN.INCOMPLETE,Business,MEDIUM,true,691e06beea8033468e05f4f3,Authentication,PermissionChecker,permission_checker.py,,,en,,Authentication token is missing required information. Please log in again.,,"TokenIncompleteError: JWT token is missing required fields (userId, roleId, or unitId) in permission_checker.py. Error: {error}.",,,68ee46b5d4c7a020fdf3a87c,2025-11-27T17:05:52.546Z,false,true,,,,
692884f01ce634d8fde562fb,ERR.91CRPC.OPERATOR.SERVICE.LIST.NOT_FOUND,Business,LOW,true,691e06beea8033468e05f4f3,OperatorServiceMapping,OperatorServiceListService,operator_service_list_service.py,,,en,,Operator service mapping with ID '{recordId}' not found or has been deleted.,,OperatorServiceNotFoundError: Operator service mapping with ID '{recordId}' not found in MongoDB collection 'operator_service_list' where isDelete=False. Verify record ID exists and is not soft-deleted.,,,68ee46b5d4c7a020fdf3a87c,2025-11-27T17:05:52.581Z,false,true,,,,
692884f01ce634d8fde56305,ERR.91CRPC.OPERATORS.LIST.CREATE.DB_ERROR,System,HIGH,true,691e06beea8033468e05f4f3,OperatorManagement,Database,operators_list_service.py,,MongoDB,en,,Failed to create operator. Database operation encountered an error. Please try again later or contact support.,,"DatabaseOperationError: CREATE operation failed in MongoDB collection 'operators_list'. Error details: {details}. Check MongoDB connection, collection permissions, and database logs.",,,68ee46b5d4c7a020fdf3a87c,2025-11-27T17:05:52.670Z,false,true,,,,
692884f01ce634d8fde56306,ERR.91CRPC.OPERATORS.LIST.READ.NOT_FOUND,Business,LOW,true,691e06beea8033468e05f4f3,OperatorManagement,OperatorsListService,operators_list_service.py,,,en,,Operator with ID '{operatorId}' not found or has been deleted.,,OperatorNotFoundError: Operator with ID '{operatorId}' not found in MongoDB collection 'operators_list' where isDelete=False during READ operation. Verify operator ID exists and is not soft-deleted.,,,68ee46b5d4c7a020fdf3a87c,2025-11-27T17:05:52.678Z,false,true,,,,
692884f01ce634d8fde5630a,ERR.91CRPC.OPERATORS.LIST.DELETE.DB_ERROR,System,HIGH,true,691e06beea8033468e05f4f3,OperatorManagement,Database,operators_list_service.py,,MongoDB,en,,Failed to delete operator. Database operation encountered an error. Please try again later or contact support.,,"DatabaseOperationError: DELETE operation (soft delete) failed in MongoDB collection 'operators_list' for operator ID '{operatorId}'. Error details: {details}. Check MongoDB connection, update query for isDelete flag, and database logs.",,,68ee46b5d4c7a020fdf3a87c,2025-11-27T17:05:52.715Z,false,true,,,,
692884f11ce634d8fde5631c,ERR.91CRPC.SERVICE.MASTER.READ.UNEXPECTED,System,HIGH,true,691e06beea8033468e05f4f3,ServiceManagement,ServiceMasterService,service_master_service.py,,,en,,An unexpected error occurred while retrieving service master. Please try again later or contact support.,,"UnexpectedError: Unexpected exception during READ operation in service_master_service.py. Operation: {operation}, Details: {details}. Check stack trace and service logs.",,,68ee46b5d4c7a020fdf3a87c,2025-11-27T17:05:53.707Z,false,true,,,,
692884f21ce634d8fde56322,ERR.91CRPC.PIPELINE.INVALID.OPERATOR,Business,MEDIUM,true,691e06beea8033468e05f4f3,PipelineManagement,CrpcRequestPipelineService,crpc_request_pipelines_service.py,,,en,,Operator '{operatorId}' is not valid for service '{serviceId}'. Please check operator-service mapping.,,InvalidOperatorError: Operator '{operatorId}' is not valid for service '{serviceId}' in crpc_request_pipelines_service.py. Check operator_service_list collection for valid operator-service mappings.,,,68ee46b5d4c7a020fdf3a87c,2025-11-27T17:05:54.576Z,false,true,,,,
692884f21ce634d8fde56323,ERR.91CRPC.PIPELINE.INVALID.SERVICE,Business,MEDIUM,true,691e06beea8033468e05f4f3,PipelineManagement,CrpcRequestPipelineService,crpc_request_pipelines_service.py,,,en,,Service '{serviceId}' not found. Please provide a valid service ID.,,InvalidServiceError: Service '{serviceId}' not found in MongoDB collection 'service_master' where isDelete=False. Verify service ID exists before creating pipeline.,,,68ee46b5d4c7a020fdf3a87c,2025-11-27T17:05:54.585Z,false,true,,,,
692884f21ce634d8fde56329,ERR.91CRPC.PIPELINE.CREATE.DB_ERROR,System,HIGH,true,691e06beea8033468e05f4f3,PipelineManagement,Database,crpc_request_pipelines_service.py,,MongoDB,en,,Failed to create pipeline. Database operation encountered an error. Please try again later or contact support.,,"DatabaseOperationError: CREATE operation failed in MongoDB collection 'crpc_request_pipelines'. Error details: {details}. Check MongoDB connection, collection permissions, and database logs.",,,68ee46b5d4c7a020fdf3a87c,2025-11-27T17:05:54.638Z,false,true,,,,
692884f21ce634d8fde5632c,ERR.91CRPC.FILE.FIND.PIPELINES.DB_ERROR,System,HIGH,true,691e06beea8033468e05f4f3,FileManagement,Database,data_received_files_service.py,,MongoDB,en,,Failed to find matching pipelines. Database operation encountered an error. Please try again later or contact support.,,"DatabaseOperationError: FIND_PIPELINES operation failed in MongoDB collection 'crpc_request_pipelines'. Error details: {details}. Check MongoDB connection, query syntax, and database logs.",,,68ee46b5d4c7a020fdf3a87c,2025-11-27T17:05:54.675Z,false,true,,,,
692884f31ce634d8fde56334,ERR.91CRPC.FILE.RETRY.MATCH.DB_ERROR,System,HIGH,true,691e06beea8033468e05f4f3,FileManagement,Database,data_received_files_service.py,,MongoDB,en,,Failed to retry auto-match for file. Database operation encountered an error. Please try again later or contact support.,,"DatabaseOperationError: RETRY_MATCH operation failed in MongoDB collection 'data_received_files' for file ID '{fileId}'. Error details: {details}. Check MongoDB connection, update query, and database logs.",,,68ee46b5d4c7a020fdf3a87c,2025-11-27T17:05:55.557Z,false,true,,,,
692972d3e09336d9bac1032c,ERR.SYSTEM.STORAGE.CONNECT.FAILED.HTTP_503.SEV_CRITICAL,System,CRITICAL,true,691f95b45cab830ebba7b101,System Startup,STORAGE,Storage Connector,Microsoft,Azure Blob Storage,en,te,Failed to connect to file storage. Please try again later.,ఫైల్ స్టోరేజ్‌తో కనెక్ట్ అవడంలో విఫలమైంది. దయచేసి తరువాత ప్రయత్నించండి.,Storage connection failed.,https://example.com/,https://example.com/,68ee46b5d4c7a020fdf3a87c,2025-11-28T10:00:51.863Z,false,true,,,,
69297403e09336d9bac1033c,ERR.SYSTEM.NETWORK.CONNECT.NETWORK.HTTP_500.SEV_ERROR,System,HIGH,true,691f95b45cab830ebba7b101,System,NETWORK,Network Layer,,,en,te,Could not connect to the server. Please check your internet connection.,సర్వర్‌కు కనెక్ట్ కాలేకపోయాము. దయచేసి మీ ఇంటర్నెట్ కనెక్షన్‌ని తనిఖీ చేయండి.,Network connection failed.,https://example.com/,https://example.com/,68ee46b5d4c7a020fdf3a87c,2025-11-28T10:05:55.620Z,false,true,,,,
69297701e09336d9bac10354,ERR.ACCESS.AUTH.CHECK.EXPIRED.HTTP_401.SEV_WARN,Business,MEDIUM,true,691f95b45cab830ebba7b101,Authentication,AUTH,Auth Service,,,en,te,Your session has expired. Please log in again.,మీ సెషన్ గడువు ముగిసింది. దయచేసి మళ్లీ లాగిన్ అవ్వండి.,Session expired.,https://example.com/,https://example.com/,68ee46b5d4c7a020fdf3a87c,2025-11-28T10:18:41.645Z,false,true,,,,
69297810e09336d9bac10358,ERR.ACCESS.AUTHZ.CHECK.FORBIDDEN.HTTP_403.SEV_WARN,Business,MEDIUM,true,691f95b45cab830ebba7b101,Authorization,AUTHZ,Auth Service,,,en,te,You do not have permission to perform this action.,ఈ చర్యను చేయడానికి మీకు అనుమతి లేదు.,Forbidden action access.,https://example.com/,https://example.com/,68ee46b5d4c7a020fdf3a87c,2025-11-28T10:23:12.568Z,false,true,,,,
69297810e09336d9bac1035b,ERR.DOC2DATA.UPLOAD.VALIDATE.SIZE.HTTP_400.SEV_WARN,Business,MEDIUM,true,691f95b45cab830ebba7b101,Document Upload,UPLOAD,File Upload Service,,,en,te,The file is too large. Please upload a smaller file.,ఫైల్ చాలా పెద్దది. దయచేసి చిన్న ఫైల్‌ని అప్‌లోడ్ చేయండి.,File size exceeded.,https://example.com/,https://example.com/,68ee46b5d4c7a020fdf3a87c,2025-11-28T10:23:12.596Z,false,true,,,,
69297810e09336d9bac1035e,ERR.DOC2DATA.UPLOAD.VALIDATE.EMPTY.HTTP_400.SEV_WARN,Business,MEDIUM,true,691f95b45cab830ebba7b101,Document Upload,UPLOAD,File Upload Service,,,en,te,The uploaded file is empty. Please select a valid file.,అప్‌లోడ్ చేసిన ఫైల్ ఖాళీగా ఉంది. దయచేసి సరైన ఫైల్‌ని ఎంచుకోండి.,Empty file uploaded.,https://example.com/,https://example.com/,68ee46b5d4c7a020fdf3a87c,2025-11-28T10:23:12.623Z,false,true,,,,
692978fee09336d9bac10360,ERR.DOC2DATA.UPLOAD.VALIDATE.DUPLICATE.HTTP_409.SEV_WARN,Business,MEDIUM,true,691f95b45cab830ebba7b101,Document Upload,UPLOAD,File Upload Service,,null,en,te,This file has already been uploaded. Please check the dashboard.,ఈ ఫైల్ ఇప్పటికే అప్‌లోడ్ చేయబడింది. దయచేసి డ్యాష్‌బోర్డ్‌ను తనిఖీ చేయండి.,Duplicate file upload.,https://example.com/,https://example.com/,68ee46b5d4c7a020fdf3a87c,2025-11-28T10:27:10.320Z,false,true,,,,
692978fee09336d9bac10361,ERR.DOC2DATA.UPLOAD.CREATE.NETWORK.HTTP_500.SEV_ERROR,Integration,HIGH,true,691f95b45cab830ebba7b101,Document Upload,UPLOAD,File Upload Service,Microsoft,Azure Blob Storage,en,te,Failed to upload the file. Please check your connection and try again.,ఫైల్‌ను అప్‌లోడ్ చేయడంలో విఫలమైంది. దయచేసి మీ కనెక్షన్‌ను తనిఖీ చేసి మళ్లీ ప్రయత్నించండి.,Upload network failure.,https://example.com/,https://example.com/,68ee46b5d4c7a020fdf3a87c,2025-11-28T10:27:10.330Z,false,true,,,,
